Time,Time Code,Country Name,Country Code,Nitrous oxide emissions (thousand metric tons of CO2 equivalent) [EN.ATM.NOXE.KT.CE],CO2 emissions (kt) [EN.ATM.CO2E.KT],Methane emissions (kt of CO2 equivalent) [EN.ATM.METH.KT.CE]
2008,YR2008,Brazil,BRA,152420,373630.004882813,396510.009765625
2008,YR2008,British Virgin Islands,VGB,..,..,..
2008,YR2008,Brunei Darussalam,BRN,130,7909.99984741211,2000
2008,YR2008,Bulgaria,BGR,3810,50040.0009155273,8319.99969482422
2008,YR2008,Burkina Faso,BFA,8150,1700.00004768372,12010.0002288818
2008,YR2008,Burundi,BDI,1340,180.000007152557,750
2008,YR2008,Cabo Verde,CPV,80,479.999989271164,90.0000035762787
2008,YR2008,Cambodia,KHM,4150,4059.99994277954,17590.0001525879
2008,YR2008,Cameroon,CMR,61960,6389.9998664856,13789.999961853
2008,YR2008,Canada,CAN,40190,550469.970703125,88220.0012207031
2008,YR2008,Cayman Islands,CYM,..,..,..
2008,YR2008,Central African Republic,CAF,12450,170.000001788139,11239.9997711182
2008,YR2008,Chad,TCD,15550,540.000021457672,30620.0008392334
2008,YR2008,Channel Islands,CHI,..,..,..
2008,YR2008,Chile,CHL,8040,67989.9978637695,11649.9996185303
2008,YR2008,China,CHN,464320,7199600.09765625,993609.985351563
2008,YR2008,Colombia,COL,21970,59779.9987792969,68160.0036621094
2008,YR2008,Comoros,COM,50,109.999999403954,189.999997615814
2008,YR2008,"Congo, Dem. Rep.",COD,14670,2549.99995231628,29739.9997711182
2008,YR2008,"Congo, Rep.",COG,1770,4360.0001335144,7219.99979019165
2008,YR2008,Costa Rica,CRI,1730,7519.99998092651,4039.99996185303
2008,YR2008,Cote d'Ivoire,CIV,3210,6469.99979019165,10239.9997711182
2008,YR2008,Croatia,HRV,3420,21729.9995422363,3759.99999046326
2008,YR2008,Cuba,CUB,3480,26750,11470.0002670288
2008,YR2008,Curacao,CUW,..,..,..
2008,YR2008,Cyprus,CYP,360,8489.99977111816,680.000007152557
2008,YR2008,Czech Republic,CZE,4920,118309.997558594,13920.0000762939
2008,YR2008,Denmark,DNK,5360,50130.0010681152,9229.99954223633
2008,YR2008,Djibouti,DJI,250,469.999998807907,620.000004768372
2008,YR2008,Dominica,DMA,20,180.000007152557,39.9999991059303
2008,YR2008,Dominican Republic,DOM,2840,20579.9999237061,8039.99996185303
2008,YR2008,Ecuador,ECU,4980,31690.0005340576,26760.0002288818
2008,YR2008,"Egypt, Arab Rep.",EGY,22990,189940.002441406,64849.9984741211
2008,YR2008,El Salvador,SLV,1570,6909.99984741211,4199.99980926514
2008,YR2008,Equatorial Guinea,GNQ,40,9779.99973297119,7199.99980926514
2008,YR2008,Eritrea,ERI,1590,449.999988079071,3380.00011444092
2008,YR2008,Estonia,EST,1340,18399.9996185303,1309.99994277954
2008,YR2008,Eswatini,SWZ,380,629.999995231628,1269.99998092651
2008,YR2008,Ethiopia,ETH,36140,6489.99977111816,65500
2008,YR2008,Faroe Islands,FRO,..,..,..
2008,YR2008,Fiji,FJI,350,970.000028610229,769.999980926514
2008,YR2008,Finland,FIN,6640,56659.9998474121,5699.99980926514
2008,YR2008,France,FRA,41960,357989.990234375,69209.9990844727
2008,YR2008,French Polynesia,PYF,..,..,..
2008,YR2008,Gabon,GAB,590,5269.99998092651,6420.00007629395
2008,YR2008,"Gambia, The",GMB,350,430.000007152557,990.000009536743
2008,YR2008,Georgia,GEO,1770,4840.00015258789,5860.0001335144
2008,YR2008,Germany,DEU,44390,789690.002441406,61000
2008,YR2008,Ghana,GHA,4290,8659.99984741211,7630.00011444092
2008,YR2008,Gibraltar,GIB,..,..,..
2008,YR2008,Greece,GRC,5420,100410.003662109,11029.9997329712
2008,YR2008,Greenland,GRL,..,..,..
2008,YR2008,Grenada,GRD,10,289.99999165535,1929.99994754791
2008,YR2008,Guam,GUM,..,..,..
2008,YR2008,Guatemala,GTM,3570,11239.9997711182,7869.99988555908
2008,YR2008,Guinea,GIN,4590,2009.99999046326,9420.00007629395
2008,YR2008,Guinea-Bissau,GNB,620,219.999998807907,1000
2008,YR2008,Guyana,GUY,900,1600.00002384186,1210.00003814697
2008,YR2008,Haiti,HTI,1460,2029.99997138977,4719.99979019165
2008,YR2008,Honduras,HND,2440,8590.00015258789,6659.99984741211
2008,YR2008,"Hong Kong SAR, China",HKG,..,..,..
2008,YR2008,Hungary,HUN,5680,53009.9983215332,8039.99996185303
2008,YR2008,Iceland,ISL,400,2180.0000667572,610.000014305115
2008,YR2008,India,IND,225510,1424380.00488281,620820.007324219
2008,YR2008,Indonesia,IDN,77340,376140.014648438,276290.008544922
2008,YR2008,"Iran, Islamic Rep.",IRN,37250,523049.987792969,190850.006103516
2008,YR2008,Iraq,IRQ,4040,88139.9993896484,67879.997253418
2008,YR2008,Ireland,IRL,9140,45779.9987792969,15199.9998092651
2008,YR2008,Isle of Man,IMN,..,..,..
2008,YR2008,Israel,ISR,2400,66709.9990844727,7860.0001335144
2008,YR2008,Italy,ITA,18650,444980.010986328,49349.9984741211
2008,YR2008,Jamaica,JAM,450,9619.99988555908,819.999992847443
2008,YR2008,Japan,JPN,20620,1158219.97070313,31209.9990844727
2008,YR2008,Jordan,JOR,1160,20010.0002288818,4880.00011444092
2008,YR2008,Kazakhstan,KAZ,10340,242029.998779297,46970.0012207031
2008,YR2008,Kenya,KEN,16330,9909.99984741211,30329.9999237061
2008,YR2008,Kiribati,KIR,0,59.9999986588955,19.9999995529652
2008,YR2008,"Korea, Dem. People's Rep.",PRK,2410,72830.0018310547,15649.9996185303
2008,YR2008,"Korea, Rep.",KOR,8970,514919.982910156,23700.0007629395
2008,YR2008,Kosovo,XKX,..,..,..
2008,YR2008,Kuwait,KWT,710,75839.9963378906,21750
2008,YR2008,Kyrgyz Republic,KGZ,1490,7510.00022888184,3670.00007629395
2008,YR2008,Lao PDR,LAO,2160,2049.99995231628,6369.99988555908
2008,YR2008,Latvia,LVA,1700,8109.99965667725,2160.00008583069
2008,YR2008,Lebanon,LBN,610,18649.9996185303,2660.00008583069
2008,YR2008,Lesotho,LSO,620,460.00000834465,1090.0000333786
2008,YR2008,Liberia,LBR,230,540.000021457672,250
2008,YR2008,Libya,LBY,1690,53270.0004577637,76769.9966430664
2008,YR2008,Liechtenstein,LIE,0,219.999998807907,0
2008,YR2008,Lithuania,LTU,6000,13060.0004196167,4070.00017166138
2008,YR2008,Luxembourg,LUX,380,11020.0004577637,579.999983310699
2008,YR2008,"Macao SAR, China",MAC,..,..,..
2008,YR2008,Madagascar,MDG,8140,1779.99997138977,17149.9996185303
2008,YR2008,Malawi,MWI,2430,959.999978542328,2089.99991416931
2008,YR2008,Malaysia,MYS,12710,202910.003662109,31780.0006866455
2008,YR2008,Maldives,MDV,10,870.000004768372,79.9999982118607
2008,YR2008,Mali,MLI,10150,2079.99992370605,15699.9998092651
2008,YR2008,Malta,MLT,60,2720.00002861023,189.999997615814
2008,YR2008,Marshall Islands,MHL,0,129.999995231628,29.9999993294477
2008,YR2008,Mauritania,MRT,2520,1899.99997615814,5159.99984741211
2008,YR2008,Mauritius,MUS,260,3470.00002861023,1649.99997615814
2008,YR2008,Mexico,MEX,38460,459549.987792969,123169.998168945
2008,YR2008,"Micronesia, Fed. Sts.",FSM,20,119.999997317791,39.9999991059303
2008,YR2008,Moldova,MDA,830,8149.99961853027,3319.9999332428
2008,YR2008,Monaco,MCO,..,..,..
2008,YR2008,Mongolia,MNG,9910,12970.0002670288,10670.0000762939
2008,YR2008,Montenegro,MNE,170,2690.00005722046,779.999971389771
2008,YR2008,Morocco,MAR,8030,48630.0010681152,10380.0001144409
2008,YR2008,Mozambique,MOZ,10090,2240.00000953674,14279.9997329712
2008,YR2008,Myanmar,MMR,16210,7900.00009536743,63310.001373291
2008,YR2008,Namibia,NAM,2980,2950.00004768372,4309.99994277954
2008,YR2008,Nauru,NRU,0,39.9999991059303,0
2008,YR2008,Nepal,NPL,5200,2990.00000953674,21000
2008,YR2008,Netherlands,NLD,8620,165220.001220703,18329.9999237061
2008,YR2008,New Caledonia,NCL,..,..,..
2008,YR2008,New Zealand,NZL,14650,34169.9981689453,33150.0015258789
2008,YR2008,Nicaragua,NIC,2500,4500,6989.99977111816
2008,YR2008,Niger,NER,8140,860.000014305115,17450.0007629395
2008,YR2008,Nigeria,NGA,30450,86930.0003051758,114190.002441406
2008,YR2008,North Macedonia,MKD,570,9479.99954223633,2309.99994277954
2008,YR2008,Northern Mariana Islands,MNP,..,..,..
2008,YR2008,Norway,NOR,4010,36869.9989318848,5199.99980926514
2008,YR2008,Oman,OMN,730,41310.001373291,13720.0002670288
2008,YR2008,Pakistan,PAK,50100,142160.003662109,123099.998474121
2008,YR2008,Palau,PLW,..,209.999993443489,19.9999995529652
2008,YR2008,Panama,PAN,1280,7300.00019073486,4260.00022888184
2008,YR2008,Papua New Guinea,PNG,3590,4760.00022888184,6150.00009536743
2008,YR2008,Paraguay,PRY,7820,4320.00017166138,22829.9999237061
2008,YR2008,Peru,PER,9060,38290.0009155273,28549.9992370605
2008,YR2008,Philippines,PHL,11460,75150.0015258789,61270.0004577637
2008,YR2008,Poland,POL,24050,308329.986572266,32740.0016784668
2008,YR2008,Portugal,PRT,3690,56840.0001525879,11989.9997711182
2008,YR2008,Puerto Rico,PRI,..,..,..
2008,YR2008,Qatar,QAT,370,53040.0009155273,14159.9998474121
2008,YR2008,Romania,ROU,9230,95419.9981689453,19219.9993133545
2008,YR2008,Russian Federation,RUS,56580,1655189.94140625,592690.002441406
2008,YR2008,Rwanda,RWA,1560,560.000002384186,1649.99997615814
2008,YR2008,Samoa,WSM,40,170.000001788139,259.999990463257
2008,YR2008,San Marino,SMR,..,..,..
2008,YR2008,Sao Tome and Principe,STP,10,90.0000035762787,9.99999977648258
2008,YR2008,Saudi Arabia,SAU,6350,389720.001220703,95589.9963378906
2008,YR2008,Senegal,SEN,4620,6440.00005722046,8989.99977111816
2008,YR2008,Serbia,SRB,4470,49830.0018310547,11140.0003433228
2008,YR2008,Seychelles,SYC,10,419.999986886978,79.9999982118607
2008,YR2008,Sierra Leone,SLE,1120,519.999980926514,3029.99997138977
2008,YR2008,Singapore,SGP,7250,38419.9981689453,2809.99994277954
2008,YR2008,Sint Maarten (Dutch part),SXM,..,..,..
2008,YR2008,Slovak Republic,SVK,2870,37099.9984741211,4670.00007629395
2008,YR2008,Slovenia,SVN,830,17360.0006103516,2039.99996185303
2008,YR2008,Solomon Islands,SLB,20,319.999992847443,330.000013113022
2008,YR2008,Somalia,SOM,6370,620.000004768372,17610.0006103516
2008,YR2008,South Africa,ZAF,19810,426739.990234375,76110.0006103516
2008,YR2008,South Sudan,SSD,21260,1240.00000953674,46000
2008,YR2008,Spain,ESP,20580,324269.989013672,38459.9990844727
2008,YR2008,Sri Lanka,LKA,2950,12810.0004196167,8300.00019073486
2008,YR2008,St. Kitts and Nevis,KNA,10,250,79.9999982118607
2008,YR2008,St. Lucia,LCA,30,490.000009536743,239.999994635582
2008,YR2008,St. Martin (French part),MAF,..,..,..
2008,YR2008,St. Vincent and the Grenadines,VCT,10,250,70.0000002980232
2008,YR2008,Sudan,SDN,26870,14949.9998092651,51799.9992370605
2008,YR2008,Suriname,SUR,270,1460.00003814697,1110.00001430511
2008,YR2008,Sweden,SWE,5450,46150.0015258789,6099.99990463257
2008,YR2008,Switzerland,CHE,2590,44959.9990844727,5590.00015258789
2008,YR2008,Syrian Arab Republic,SYR,5200,65279.9987792969,34069.9996948242
2008,YR2008,Tajikistan,TJK,1450,3039.99996185303,4039.99996185303
2008,YR2008,Tanzania,TZA,21830,6079.99992370605,34090.0001525879
2008,YR2008,Thailand,THA,19580,227580.001831055,75690.0024414063
2008,YR2008,Timor-Leste,TLS,220,209.999993443489,5980.00001907349
2008,YR2008,Togo,TGO,1290,1570.00005245209,2119.99988555908
2008,YR2008,Tonga,TON,50,129.999995231628,90.0000035762787
2008,YR2008,Trinidad and Tobago,TTO,380,20020.0004577637,7920.00007629395
2008,YR2008,Tunisia,TUN,3180,25250,7050.00019073486
2008,YR2008,Turkiye,TUR,23830,287190.002441406,42830.0018310547
2008,YR2008,Turkmenistan,TKM,3500,59279.9987792969,68800.0030517578
2008,YR2008,Turks and Caicos Islands,TCA,..,..,..
2008,YR2008,Tuvalu,TUV,0,9.99999977648258,9.99999977648258
2008,YR2008,Uganda,UGA,10790,2970.00002861023,18260.0002288818
2008,YR2008,Ukraine,UKR,21140,301200.012207031,39610.0006103516
2008,YR2008,United Arab Emirates,ARE,1460,156050.003051758,34840.0001525879
2008,YR2008,United Kingdom,GBR,30790,515340.026855469,72459.9990844727
2008,YR2008,United States,USA,254910,5558379.8828125,621109.985351563
2008,YR2008,Uruguay,URY,7930,7750,22819.9996948242
2008,YR2008,Uzbekistan,UZB,11680,128880.004882813,46659.9998474121
2008,YR2008,Vanuatu,VUT,140,100.000001490116,460.00000834465
2008,YR2008,"Venezuela, RB",VEN,14620,151110.000610352,190389.999389648
2008,YR2008,Vietnam,VNM,18660,117589.996337891,79449.9969482422
2008,YR2008,Virgin Islands (U.S.),VIR,..,..,..
2008,YR2008,West Bank and Gaza,PSE,..,..,..
2008,YR2008,"Yemen, Rep.",YEM,3250,24219.9993133545,18709.9990844727
2008,YR2008,Zambia,ZMB,13580,2190.00005722046,13819.9996948242
2008,YR2008,Zimbabwe,ZWE,5360,7599.99990463257,11369.9998855591
2008,YR2008,Africa Eastern and Southern,AFE,246590,519309.990122914,486810.001039878
2008,YR2008,Africa Western and Central,AFW,174180,151339.999720454,287830.002874136
2008,YR2008,Arab World,ARB,103820,1408053.35044281,640569.987118244
2008,YR2008,Caribbean small states,CSS,2290,39120.0004220009,16520.00002563
2008,YR2008,Central Europe and the Baltics,CEB,63850,740869.979858399,100250.000953674
2008,YR2008,Early-demographic dividend,EAR,774760,5427982.19903475,2809430.01810834
2008,YR2008,East Asia & Pacific,EAS,756360,10888327.6420295,1859199.99482483
2008,YR2008,East Asia & Pacific (excluding high income),EAP,643340,8306101.22515635,1645839.99564499
2008,YR2008,East Asia & Pacific (IDA & IBRD countries),TEA,640930,8233180.11614494,1630189.99602646
2008,YR2008,Euro area,EMU,182110,2635759.99903679,313669.995725155
2008,YR2008,Europe & Central Asia,ECS,438710,6869189.16332352,1405940.00523165
2008,YR2008,Europe & Central Asia (excluding high income),ECA,160760,2936993.4431657,915540.009975433
2008,YR2008,Europe & Central Asia (IDA & IBRD countries),TEC,197460,3362102.5956071,971260.010957718
2008,YR2008,European Union,EUU,244030,3378879.98270988,414999.99588728
2008,YR2008,Fragile and conflict affected situations,FCS,331910,603986.916785543,963569.99624148
2008,YR2008,Heavily indebted poor countries (HIPC),HPC,317330,124489.998966455,486179.99942042
2008,YR2008,High income,HIC,716010,13368207.5169187,1663039.97771815
2008,YR2008,IBRD only,IBD,1491340,15874240.029566,4810400.02569929
2008,YR2008,IDA & IBRD total,IBT,2006950,16535877.8468382,5914820.02645917
2008,YR2008,IDA blend,IDB,181960,393860.008850694,361930.00036478
2008,YR2008,IDA only,IDX,333650,265576.139655455,742490.000395104
2008,YR2008,IDA total,IDA,515610,659876.517770789,1104420.00075988
2008,YR2008,Late-demographic dividend,LTE,870830,11428644.4342488,2600070.00406832
2008,YR2008,Latin America & Caribbean,LCN,341970,1531593.65807309,1119250.01244247
2008,YR2008,Latin America & Caribbean (excluding high income),LAC,309620,1250109.98806357,879450.013458728
2008,YR2008,Latin America & the Caribbean (IDA & IBRD countries),TLA,338420,1478259.98717547,1105300.01220107
2008,YR2008,Least developed countries: UN classification,LDC,329000,175960.001340136,709400.002665818
2008,YR2008,Low & middle income,LMY,1943850,15963920.955004,5648820.02635487
2008,YR2008,Low income,LIC,232210,213709.999516606,467189.998269081
2008,YR2008,Lower middle income,LMC,757820,3794148.77880486,2171460.02212726
2008,YR2008,Middle East & North Africa,MEA,107720,1984028.27210739,764709.99366045
2008,YR2008,Middle East & North Africa (excluding high income),MNA,95520,1177338.02340939,564249.996542931
2008,YR2008,Middle East & North Africa (IDA & IBRD countries),TMN,95520,1164659.98908877,564249.996542931
2008,YR2008,Middle income,MIC,1711640,15750239.4334394,5181630.02808578
2008,YR2008,North America,NAC,295100,6110874.91063515,709329.986572266
2008,YR2008,Not classified,INX,..,..,..
2008,YR2008,OECD members,OED,762110,12953669.8029041,1642279.98512983
2008,YR2008,Other small states,OSS,16780,151237.943388275,71450.0001166016
2008,YR2008,Pacific island small states,PSS,620,2260.00000350177,2029.99999374151
2008,YR2008,Post-demographic dividend,PST,679280,12197636.9673163,1416169.98119652
2008,YR2008,Pre-demographic dividend,PRE,349570,294349.999502301,676340.000092983
2008,YR2008,Small states,SST,19690,192650.146333736,90000.0001359731
2008,YR2008,South Asia,SAS,313850,1628650.0107646,869180.006816983
2008,YR2008,South Asia (IDA & IBRD),TSA,313850,1628650.0107646,869180.006816983
2008,YR2008,Sub-Saharan Africa,SSF,420770,670649.989843368,774640.003914013
2008,YR2008,Sub-Saharan Africa (excluding high income),SSA,420760,670229.989856481,774560.003915802
2008,YR2008,Sub-Saharan Africa (IDA & IBRD countries),TSS,420770,670649.989843368,774640.003914013
2008,YR2008,Upper middle income,UMC,953820,11955965.9392877,3010170.00595853
2008,YR2008,World,WLD,2674480,29595752.3971559,7502250.00346266
2009,YR2009,Afghanistan,AFG,4160,4880.00011444092,13390.0003433228
2009,YR2009,Albania,ALB,1120,4219.99979019165,3019.99998092651
2009,YR2009,Algeria,DZA,8470,112169.998168945,82330.0018310547
2009,YR2009,American Samoa,ASM,..,..,..
2009,YR2009,Andorra,AND,0,519.999980926514,50.0000007450581
2009,YR2009,Angola,AGO,16970,21149.9996185303,35529.9987792969
2009,YR2009,Antigua and Barbuda,ATG,20,1389.99998569489,200.000002980232
2009,YR2009,Argentina,ARG,40250,156570.007324219,124010.00213623
2009,YR2009,Armenia,ARM,820,4510.00022888184,2170.00007629395
2009,YR2009,Aruba,ABW,..,..,..
2009,YR2009,Australia,AUS,65130,395290.008544922,124269.996643066
2009,YR2009,Austria,AUT,3770,64419.9981689453,8069.99969482422
2009,YR2009,Azerbaijan,AZE,3390,25500,13939.9995803833
2009,YR2009,"Bahamas, The",BHS,20,6170.00007629395,189.999997615814
2009,YR2009,Bahrain,BHR,110,24719.9993133545,12859.9996566772
2009,YR2009,Bangladesh,BGD,25590,44750,83870.002746582
2009,YR2009,Barbados,BRB,40,4619.99988555908,2289.99996185303
2009,YR2009,Belarus,BLR,13130,57400.0015258789,15829.9999237061
2009,YR2009,Belgium,BEL,5680,99669.9981689453,9359.99965667725
2009,YR2009,Belize,BLZ,150,1460.00003814697,469.999998807907
2009,YR2009,Benin,BEN,2120,4420.00007629395,3150.00009536743
2009,YR2009,Bermuda,BMU,..,..,..
2009,YR2009,Bhutan,BTN,110,319.999992847443,540.000021457672
2009,YR2009,Bolivia,BOL,7660,14000,23360.0006103516
2009,YR2009,Bosnia and Herzegovina,BIH,1220,20590.0001525879,3990.00000953674
2009,YR2009,Botswana,BWA,2620,4190.00005722046,3630.00011444092
2009,YR2009,Brazil,BRA,148640,350000,399910.003662109
2009,YR2009,British Virgin Islands,VGB,..,..,..
2009,YR2009,Brunei Darussalam,BRN,130,7869.99988555908,1799.99995231628
2009,YR2009,Bulgaria,BGR,3790,42909.9998474121,7969.99979019165
2009,YR2009,Burkina Faso,BFA,8340,1730.00001907349,12439.9995803833
2009,YR2009,Burundi,BDI,1400,180.000007152557,829.999983310699
2009,YR2009,Cabo Verde,CPV,90,509.999990463257,90.0000035762787
2009,YR2009,Cambodia,KHM,4360,4750,18000
2009,YR2009,Cameroon,CMR,61820,7030.00020980835,13489.9997711182
2009,YR2009,Canada,CAN,37020,521320.007324219,85129.997253418
2009,YR2009,Cayman Islands,CYM,..,..,..
2009,YR2009,Central African Republic,CAF,10060,170.000001788139,9090.00015258789
2009,YR2009,Chad,TCD,15700,790.000021457672,31430.0003051758
2009,YR2009,Channel Islands,CHI,..,..,..
2009,YR2009,Chile,CHL,7960,65449.9969482422,11770.0004577637
2009,YR2009,China,CHN,475730,7719069.82421875,1023739.99023438
2009,YR2009,Colombia,COL,22160,62009.9983215332,69220.0012207031
2009,YR2009,Comoros,COM,40,140.000000596046,189.999997615814
2009,YR2009,"Congo, Dem. Rep.",COD,14560,2500,29870.0008392334
2009,YR2009,"Congo, Rep.",COG,1690,4840.00015258789,7769.99998092651
2009,YR2009,Costa Rica,CRI,1520,7199.99980926514,4099.99990463257
2009,YR2009,Cote d'Ivoire,CIV,3100,6030.00020980835,9250
2009,YR2009,Croatia,HRV,2240,20309.9994659424,3819.9999332428
2009,YR2009,Cuba,CUB,3370,26979.9995422363,12050.0001907349
2009,YR2009,Curacao,CUW,..,..,..
2009,YR2009,Cyprus,CYP,380,8279.99973297119,680.000007152557
2009,YR2009,Czech Republic,CZE,4690,111169.998168945,13590.0001525879
2009,YR2009,Denmark,DNK,5070,47930.0003051758,8880.00011444092
2009,YR2009,Djibouti,DJI,250,469.999998807907,620.000004768372
2009,YR2009,Dominica,DMA,20,500,39.9999991059303
2009,YR2009,Dominican Republic,DOM,2910,19659.9998474121,8319.99969482422
2009,YR2009,Ecuador,ECU,5220,34500,27180.0003051758
2009,YR2009,"Egypt, Arab Rep.",EGY,23720,197660.003662109,63569.9996948242
2009,YR2009,El Salvador,SLV,1480,6679.99982833862,4130.00011444092
2009,YR2009,Equatorial Guinea,GNQ,40,9710.00003814697,6300.00019073486
2009,YR2009,Eritrea,ERI,1600,469.999998807907,3390.00010490417
2009,YR2009,Estonia,EST,1280,15050.0001907349,1269.99998092651
2009,YR2009,Eswatini,SWZ,360,699.999988079071,1230.00001907349
2009,YR2009,Ethiopia,ETH,37780,6530.00020980835,68250
2009,YR2009,Faroe Islands,FRO,..,..,..
2009,YR2009,Fiji,FJI,330,970.000028610229,769.999980926514
2009,YR2009,Finland,FIN,5520,54180.0003051758,5579.99992370605
2009,YR2009,France,FRA,39760,343730.010986328,68000
2009,YR2009,French Polynesia,PYF,..,..,..
2009,YR2009,Gabon,GAB,540,5199.99980926514,6199.99980926514
2009,YR2009,"Gambia, The",GMB,370,490.000009536743,1269.99998092651
2009,YR2009,Georgia,GEO,1810,5619.99988555908,5789.99996185303
2009,YR2009,Germany,DEU,44590,734809.997558594,59099.9984741211
2009,YR2009,Ghana,GHA,4140,10010.0002288818,7570.00017166138
2009,YR2009,Gibraltar,GIB,..,..,..
2009,YR2009,Greece,GRC,4960,94739.9978637695,10699.9998092651
2009,YR2009,Greenland,GRL,..,..,..
2009,YR2009,Grenada,GRD,10,810.000002384186,1940.00005722046
2009,YR2009,Guam,GUM,..,..,..
2009,YR2009,Guatemala,GTM,3930,11850.0003814697,8250
2009,YR2009,Guinea,GIN,4580,2119.99988555908,9770.00045776367
2009,YR2009,Guinea-Bissau,GNB,660,230.000004172325,1070.00005245209
2009,YR2009,Guyana,GUY,850,1629.99999523163,1250
2009,YR2009,Haiti,HTI,1480,1990.00000953674,4780.00020980835
2009,YR2009,Honduras,HND,2570,8069.99969482422,6929.99982833862
2009,YR2009,"Hong Kong SAR, China",HKG,..,..,..
2009,YR2009,Hungary,HUN,5150,47840.0001525879,8020.00045776367
2009,YR2009,Iceland,ISL,350,2109.99989509583,600.000023841858
2009,YR2009,India,IND,230500,1564880.00488281,617539.978027344
2009,YR2009,Indonesia,IDN,80630,391079.986572266,273760.009765625
2009,YR2009,"Iran, Islamic Rep.",IRN,37680,542289.978027344,193979.995727539
2009,YR2009,Iraq,IRQ,4710,94199.9969482422,72040.0009155273
2009,YR2009,Ireland,IRL,9390,40560.001373291,14909.9998474121
2009,YR2009,Isle of Man,IMN,..,..,..
2009,YR2009,Israel,ISR,2190,65730.0033569336,7909.99984741211
2009,YR2009,Italy,ITA,17370,397059.997558594,48740.0016784668
2009,YR2009,Jamaica,JAM,440,7880.00011444092,810.000002384186
2009,YR2009,Japan,JPN,20270,1100979.98046875,30549.9992370605
2009,YR2009,Jordan,JOR,1020,20659.9998474121,4980.00001907349
2009,YR2009,Kazakhstan,KAZ,9590,213610.000610352,47080.0018310547
2009,YR2009,Kenya,KEN,15810,11710.000038147,29180.0003051758
2009,YR2009,Kiribati,KIR,0,59.9999986588955,19.9999995529652
2009,YR2009,"Korea, Dem. People's Rep.",PRK,2330,55360.0006103516,16149.9996185303
2009,YR2009,"Korea, Rep.",KOR,8930,526640.014648438,24030.0006866455
2009,YR2009,Kosovo,XKX,..,..,..
2009,YR2009,Kuwait,KWT,760,77650.0015258789,19590.0001525879
2009,YR2009,Kyrgyz Republic,KGZ,1640,6760.00022888184,3849.99990463257
2009,YR2009,Lao PDR,LAO,2270,2539.99996185303,6590.00015258789
2009,YR2009,Latvia,LVA,1700,7360.0001335144,2109.99989509583
2009,YR2009,Lebanon,LBN,670,21899.9996185303,2720.00002861023
2009,YR2009,Lesotho,LSO,620,529.999971389771,1100.00002384186
2009,YR2009,Liberia,LBR,350,540.000021457672,379.999995231628
2009,YR2009,Libya,LBY,1780,56400.0015258789,70360.0006103516
2009,YR2009,Liechtenstein,LIE,0,209.999993443489,0
2009,YR2009,Lithuania,LTU,3920,11689.9995803833,3930.0000667572
2009,YR2009,Luxembourg,LUX,370,10439.9995803833,579.999983310699
2009,YR2009,"Macao SAR, China",MAC,..,..,..
2009,YR2009,Madagascar,MDG,8490,1690.00005722046,17549.9992370605
2009,YR2009,Malawi,MWI,2390,980.000019073486,2160.00008583069
2009,YR2009,Malaysia,MYS,11420,181929.992675781,31520.0004577637
2009,YR2009,Maldives,MDV,10,910.000026226044,90.0000035762787
2009,YR2009,Mali,MLI,9930,2509.99999046326,15819.9996948242
2009,YR2009,Malta,MLT,60,2509.99999046326,200.000002980232
2009,YR2009,Marshall Islands,MHL,0,140.000000596046,29.9999993294477
2009,YR2009,Mauritania,MRT,2730,2349.99990463257,5469.99979019165
2009,YR2009,Mauritius,MUS,250,3420.00007629395,1669.99995708466
2009,YR2009,Mexico,MEX,39020,448369.995117188,123529.998779297
2009,YR2009,"Micronesia, Fed. Sts.",FSM,20,129.999995231628,39.9999991059303
2009,YR2009,Moldova,MDA,730,7639.9998664856,3240.00000953674
2009,YR2009,Monaco,MCO,..,..,..
2009,YR2009,Mongolia,MNG,9930,13640.0003433228,11000
2009,YR2009,Montenegro,MNE,160,1750,819.999992847443
2009,YR2009,Morocco,MAR,7900,48750,10380.0001144409
2009,YR2009,Mozambique,MOZ,8920,2490.00000953674,13050.0001907349
2009,YR2009,Myanmar,MMR,16810,7489.99977111816,64169.9981689453
2009,YR2009,Namibia,NAM,4470,3019.99998092651,5659.99984741211
2009,YR2009,Nauru,NRU,0,39.9999991059303,0
2009,YR2009,Nepal,NPL,5490,3880.00011444092,21450.0007629395
2009,YR2009,Netherlands,NLD,8560,160490.005493164,18139.9993896484
2009,YR2009,New Caledonia,NCL,..,..,..
2009,YR2009,New Zealand,NZL,14470,31170.0000762939,33470.0012207031
2009,YR2009,Nicaragua,NIC,2580,4389.9998664856,7059.99994277954
2009,YR2009,Niger,NER,8440,1080.00004291534,18250
2009,YR2009,Nigeria,NGA,29850,76949.9969482422,110620.002746582
2009,YR2009,North Macedonia,MKD,550,8869.99988555908,2240.00000953674
2009,YR2009,Northern Mariana Islands,MNP,..,..,..
2009,YR2009,Norway,NOR,3440,37430.0003051758,5170.00007629395
2009,YR2009,Oman,OMN,730,43590.0001525879,14250
2009,YR2009,Pakistan,PAK,54370,145139.999389648,126250
2009,YR2009,Palau,PLW,..,200.000002980232,19.9999995529652
2009,YR2009,Panama,PAN,1310,8699.99980926514,4360.0001335144
2009,YR2009,Papua New Guinea,PNG,3610,5030.00020980835,6170.00007629395
